dataset,task,age_group,race,gender,subgroup_key,model_name,model_set,rank,is_winner,is_runner_up,final_R_bad,R_global_bad,R_local_bad,R_age_bad,R_race_bad,R_gender_bad,score_formula,score_direction,n_total,age_n,race_n,gender_n,intersection_n,lambda_age,lambda_race,lambda_gender,lambda_sum,intersection_lambda
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,flair_slo,all,3,0,0,0.3793951752442295,0.3894235650805271,0.378417749334259,0.36479547419653846,0.3761060823470945,0.39978952123293704,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,ret_clip_slo,all,4,0,0,0.3812407636655583,0.3901165755158039,0.38037567479126533,0.36748109202018625,0.37773572680286266,0.40148702288171007,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,vit_b_16_slo_supervised,all,5,0,0,0.385396088739438,0.3993243864332928,0.384038554851148,0.36074393370681007,0.3867647175146247,0.4075563478682959,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,vit_b_16_oct_supervised,all,6,0,0,0.3865993467386128,0.39944262429329697,0.38534756530053443,0.3654546859121103,0.38635546542914395,0.4080061884835532,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,urfound_slo,all,7,0,0,0.40147476565896073,0.40805100269930566,0.40083380688309866,0.3951154822745932,0.3999097927796061,0.409714741069615,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,mirage_slo,all,8,0,0,0.4057467932874619,0.42533195279128894,0.4038379083455684,0.3703924749090959,0.4141255041126124,0.425171338574905,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,urfound_oct,all,9,0,0,0.41098139257146254,0.4249706870238165,0.40961791358000504,0.38312184218664497,0.42081757377967566,0.42056986219686193,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,retizero_slo,all,10,0,0,0.42203827677332495,0.4179853664198548,0.4224332972756125,0.4280582857949515,0.4112755587235734,0.43723513806394404,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,retfound_oct,all,11,0,0,0.4262697423671519,0.4218422625296211,0.42670127061642393,0.4369836118284935,0.42233699334593544,0.4224862952480431,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,visionfm_oct,all,12,0,0,0.43380431141103026,0.44472632924373534,0.4327397872557958,0.4405721839124155,0.42845113193969814,0.43140999848757833,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,older,white,male,age_group=older|race=white|gender=male,visionfm_slo,all,13,0,0,0.4457541988972711,0.4507197225590398,0.44527022972945735,0.4561311358271345,0.44093145762323077,0.44028931809407423,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,1530,2411,1236,513,0.51,0.8036666666666666,0.412,1.7256666666666667,0.911190053285968
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,resnet50_oct_supervised,all,1,1,0,0.3876765198008853,0.37880479167826114,0.40072317880474434,0.4865969787035862,0.4558445518371189,0.3726860835230252,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,resnet50_slo_supervised,all,2,0,1,0.3910537482222197,0.38313607935198757,0.4026973789137376,0.49814131833472663,0.4131485728994873,0.37781533930124067,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,ret_clip_slo,all,3,0,0,0.39706194755828517,0.3901165755158039,0.4072757299736988,0.4970725396218688,0.4285608653352973,0.38245057775406693,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,flair_slo,all,4,0,0,0.3976026606752522,0.3894235650805271,0.4096307424322008,0.49528757553835,0.4540393355780158,0.3829711888380577,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,vit_b_16_slo_supervised,all,5,0,0,0.40713984038579054,0.3993243864332928,0.41863315502181664,0.5063371868824503,0.44413630500898316,0.3938039914229286,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,vit_b_16_oct_supervised,all,6,0,0,0.40747346922572997,0.39944262429329697,0.4192835353028373,0.5063626906304856,0.44937905412543694,0.3940412820000135,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,urfound_slo,all,7,0,0,0.415890924310765,0.40805100269930566,0.4274202207982053,0.5019741770480358,0.44637296947816824,0.40665081935990716,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,retizero_slo,all,8,0,0,0.4209300317629592,0.4179853664198548,0.4252604219734068,0.5041776987520047,0.4176559147389625,0.4066945772464455,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,retfound_oct,all,9,0,0,0.4237264426616423,0.4218422625296211,0.42649729579696766,0.4377142137617335,0.4407095878019057,0.4219684659275151,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,mirage_slo,all,10,0,0,0.43532606218929365,0.42533195279128894,0.4500232818922418,0.5320650026732443,0.47197298780913505,0.4270327908772759,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,urfound_oct,all,11,0,0,0.4358001516586126,0.4249706870238165,0.45172583494507734,0.5278488818945646,0.4907529315853427,0.4280877649124503,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,visionfm_oct,all,12,0,0,0.45775186246040084,0.44472632924373534,0.47690705836726177,0.5187060053227487,0.5643555326874559,0.45576867499175466,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,female,age_group=younger|race=asian|gender=female,visionfm_slo,all,13,0,0,0.46114013880743837,0.4507197225590398,0.47646428034920096,0.5374380789177173,0.4978991579340247,0.45874467746407355,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1764,34,0.14533333333333334,0.07266666666666667,0.588,0.806,0.40476190476190477
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,resnet50_oct_supervised,all,1,1,0,0.3911660533084589,0.37880479167826114,0.42059762861845357,0.4865969787035862,0.4558445518371189,0.3910996141372345,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,resnet50_slo_supervised,all,2,0,1,0.39372908713574545,0.38313607935198757,0.4189505342399309,0.49814131833472663,0.4131485728994873,0.39203924435877047,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,flair_slo,all,3,0,0,0.40085631442832714,0.3894235650805271,0.4280771462088033,0.49528757553835,0.4540393355780158,0.39978952123293704,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,ret_clip_slo,all,4,0,0,0.4009252654180189,0.3901165755158039,0.4266602413756737,0.4970725396218688,0.4285608653352973,0.40148702288171007,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,vit_b_16_slo_supervised,all,5,0,0,0.4097471225176429,0.3993243864332928,0.43456316081371454,0.5063371868824503,0.44413630500898316,0.4075563478682959,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,vit_b_16_oct_supervised,all,6,0,0,0.4100980008137316,0.39944262429329697,0.4354679449100046,0.5063626906304856,0.44937905412543694,0.4080061884835532,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,urfound_slo,all,7,0,0,0.4160887293659004,0.40805100269930566,0.4352261738101737,0.5019741770480358,0.44637296947816824,0.409714741069615,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,retfound_oct,all,8,0,0,0.42369347881859276,0.4218422625296211,0.4281011366494776,0.4377142137617335,0.4407095878019057,0.4224862952480431,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,retizero_slo,all,9,0,0,0.4275785986862831,0.4179853664198548,0.4504196278920649,0.5041776987520047,0.4176559147389625,0.43723513806394404,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,urfound_oct,all,10,0,0,0.4333832070225556,0.4249706870238165,0.4534130165433631,0.5278488818945646,0.4907529315853427,0.42056986219686193,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,mirage_slo,all,11,0,0,0.434174650163898,0.42533195279128894,0.4552286915272532,0.5320650026732443,0.47197298780913505,0.425171338574905,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,visionfm_oct,all,12,0,0,0.4512795875076744,0.44472632924373534,0.4668825833741961,0.5187060053227487,0.5643555326874559,0.43140999848757833,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,asian,male,age_group=younger|race=asian|gender=male,visionfm_slo,all,13,0,0,0.45622869601215915,0.4507197225590398,0.4693452994719672,0.5374380789177173,0.4978991579340247,0.44028931809407423,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,218,1236,21,0.14533333333333334,0.07266666666666667,0.412,0.63,0.29577464788732394
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,resnet50_oct_supervised,all,1,1,0,0.3945670566320083,0.37880479167826114,0.409723080625996,0.4865969787035862,0.49548114889502903,0.3726860835230252,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,resnet50_slo_supervised,all,2,0,1,0.397625550837758,0.38313607935198757,0.41155773495869113,0.49814131833472663,0.47024006268858665,0.37781533930124067,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,flair_slo,all,3,0,0,0.40330831568409414,0.3894235650805271,0.4166590374182932,0.49528757553835,0.4844307955724459,0.3829711888380577,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,ret_clip_slo,all,4,0,0,0.4038557211287458,0.3901165755158039,0.41706643806426685,0.4970725396218688,0.4876317138272809,0.38245057775406693,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,vit_b_16_slo_supervised,all,5,0,0,0.41277004896913516,0.3993243864332928,0.4256985706382143,0.5063371868824503,0.48258159234516096,0.3938039914229286,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,vit_b_16_oct_supervised,all,6,0,0,0.4137084193518303,0.39944262429329697,0.4274255299850354,0.5063626906304856,0.4933910593763089,0.3940412820000135,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,urfound_slo,all,7,0,0,0.4217157989750745,0.40805100269930566,0.43485502616331373,0.5019741770480358,0.490079476339784,0.40665081935990716,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,retfound_oct,all,8,0,0,0.4233282436979684,0.4218422625296211,0.42475707174445615,0.4377142137617335,0.4227888419373166,0.4219684659275151,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,retizero_slo,all,9,0,0,0.4251820906738555,0.4179853664198548,0.43210201784116375,0.5041776987520047,0.46820371145829676,0.4066945772464455,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,urfound_oct,all,10,0,0,0.44106947806112984,0.4249706870238165,0.45654908482777723,0.5278488818945646,0.5080829306755333,0.4280877649124503,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,mirage_slo,all,11,0,0,0.4425908953055552,0.42533195279128894,0.4591860323385036,0.5320650026732443,0.5264180724238368,0.4270327908772759,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,visionfm_slo,all,12,0,0,0.46836755474457525,0.4507197225590398,0.48533662415374396,0.5374380789177173,0.5505440626537067,0.45874467746407355,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,female,age_group=younger|race=black|gender=female,visionfm_oct,all,13,0,0,0.4703692187686018,0.44472632924373534,0.49502584331174265,0.5187060053227487,0.6538535906962715,0.45576867499175466,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1764,52,0.14533333333333334,0.12366666666666666,0.588,0.857,0.5098039215686274
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,resnet50_oct_supervised,all,1,1,0,0.4000643309488918,0.37880479167826114,0.4304351013355071,0.4865969787035862,0.49548114889502903,0.3910996141372345,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,resnet50_slo_supervised,all,2,0,1,0.401973291575625,0.38313607935198757,0.4288835947522499,0.49814131833472663,0.47024006268858665,0.39203924435877047,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,flair_slo,all,3,0,0,0.4084128539042131,0.3894235650805271,0.4355404093666217,0.49528757553835,0.4844307955724459,0.39978952123293704,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,ret_clip_slo,all,4,0,0,0.4096395816848297,0.3901165755158039,0.4375295904977238,0.4970725396218688,0.4876317138272809,0.40148702288171007,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,vit_b_16_slo_supervised,all,5,0,0,0.41700441180139614,0.3993243864332928,0.4422615908986866,0.5063371868824503,0.48258159234516096,0.4075563478682959,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,vit_b_16_oct_supervised,all,6,0,0,0.41799654113259843,0.39944262429329697,0.44450213661731475,0.5063626906304856,0.4933910593763089,0.4080061884835532,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,urfound_slo,all,7,0,0,0.4228526536318029,0.40805100269930566,0.4439978692496561,0.5019741770480358,0.490079476339784,0.409714741069615,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,retfound_oct,all,8,0,0,0.4234682345132086,0.4218422625296211,0.4257910516326194,0.4377142137617335,0.4227888419373166,0.4224862952480431,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,retizero_slo,all,9,0,0,0.4341100119701474,0.4179853664198548,0.4571452198991369,0.5041776987520047,0.46820371145829676,0.43723513806394404,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,urfound_oct,all,10,0,0,0.4391295310279114,0.4249706870238165,0.4593564510337613,0.5278488818945646,0.5080829306755333,0.42056986219686193,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,mirage_slo,all,11,0,0,0.44222983326479387,0.42533195279128894,0.4663696625126581,0.5320650026732443,0.5264180724238368,0.425171338574905,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,visionfm_slo,all,12,0,0,0.4632061000143866,0.4507197225590398,0.4810437820934535,0.5374380789177173,0.5505440626537067,0.44028931809407423,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,black,male,age_group=younger|race=black|gender=male,visionfm_oct,all,13,0,0,0.46354745664240266,0.44472632924373534,0.4904347814976417,0.5187060053227487,0.6538535906962715,0.43140999848757833,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,371,1236,35,0.14533333333333334,0.12366666666666666,0.412,0.681,0.4117647058823529
harvard_fairvision,amd,younger,white,female,age_group=younger|race=white|gender=female,resnet50_oct_supervised,all,1,1,0,0.3804075441116561,0.37880479167826114,0.3808734605167128,0.4865969787035862,0.36774491596565023,0.3726860835230252,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,2411,1764,172,0.14533333333333334,0.8036666666666666,0.588,1.537,0.7747747747747747
harvard_fairvision,amd,younger,white,female,age_group=younger|race=white|gender=female,resnet50_slo_supervised,all,2,0,1,0.38638522397529307,0.38313607935198757,0.3873297427611377,0.49814131833472663,0.37425199939870446,0.37781533930124067,0.35*FNR + 0.25*FPR + 0.15*ECE + 0.15*(1-AUROC) + 0.1*(1-F1),lower_is_better,3000,436,2411,1764,172,0.14533333333333334,0.8036666666666666,0.588,1.537,0.7747747747747747
